Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Price range,Aggregate rating,Rating color,Rating text,Votes
1694,?,?,Gurgaon,U-69/3; DLF Phase 3; Gurgaon,DLF Phase 3,?,77.0947642,28.4899703,Chinese; North Indian,?,Indian Rupees(Rs.),?,?,Orange,Average,?
309541,?,?,Gurgaon,Opposite City Court; Near Rapid Metro Station; DLF Phase 3; Gurgaon,?,?,77.0962564,28.4846488,?,?,?,3,3.4,Orange,?,132
18161587,?,?,Gurgaon,?,DLF Phase 3,DLF Phase 3; Gurgaon,77.1048728,28.4872602,?,?,?,?,?,?,Average,74
18258475,Rasoi,?,Gurgaon,?,?,DLF Phase 3; Gurgaon,77.1046906,?,North Indian; Chinese,500,?,2,?,Orange,?,?
313209,?,?,?,?,?,DLF Phase 3; Gurgaon,?,28.4934594,Fast Food; North Indian,?,Indian Rupees(Rs.),1,3.2,Orange,Average,42
302229,?,1,Gurgaon,?,DLF Phase 3,?,?,28.4921002,?,100,?,1,?,?,Average,?
18441196,Smokey Pan,1,?,Shop U1/48 ;DLF Phase 3; Gurgaon,?,?,77.0945327,28.4899428,?,300,?,?,?,Orange,?,?
18398610,Surprise O Meal,?,?,?,?,?,?,28.4911924,?,?,?,2,?,?,Average,35
18237322,?,1,Gurgaon,U-8/45; Near Rapid Metro Station; DLF Phase 3; Gurgaon,?,?,?,?,Fast Food,?,?,1,3.2,?,Average,?
309696,?,?,Gurgaon,?,DLF Phase 3,DLF Phase 3; Gurgaon,?,28.4928519,?,?,?,?,?,Orange,Average,?
18357544,?,?,?,Pink Town House Market; DLF Phase 3; Gurgaon,DLF Phase 3,?,77.0994974,?,?,?,Indian Rupees(Rs.),?,?,?,Average,?
18431563,The Royal,?,?,1st Floor; Rapid Metro Station; DLF Phase 3; Gurgaon,DLF Phase 3,DLF Phase 3; Gurgaon,?,28.4936446,Fast Food; Beverages,?,Indian Rupees(Rs.),2,3.3,Orange,?,?
18337747,?,1,?,Shop U-16/64; DLF Phase 3; Gurgaon,?,?,77.0948924,?,?,?,?,?,3,Orange,Average,12
18258477,?,1,?,U-9/1; DLF Phase 3; Gurgaon,?,?,77.0946676,28.4930484,?,500,?,?,3.2,Orange,?,?
18396189,?,?,?,?,?,?,?,?,?,400,Indian Rupees(Rs.),1,3.2,?,Average,15
6915,?,?,Gurgaon,?,DLF Phase 3,?,77.094263,?,North Indian; Biryani; Fast Food; Chinese,?,Indian Rupees(Rs.),1,2.7,?,?,?
18233576,Welcome Cafeteria,?,?,?,?,DLF Phase 3; Gurgaon,77.0940363,28.4931115,?,600,Indian Rupees(Rs.),?,3.3,?,Average,?
18256890,Yo Yo China Town,1,Gurgaon,?,?,?,?,28.49330872,?,?,?,1,2.8,Orange,?,?
18384115,Caterspoint,1,Gurgaon,?,DLF Phase 3,?,77.1039737,?,Mexican; American; Healthy Food,500,?,2,?,?,?,223
18352208,?,1,?,?,DLF Phase 3,DLF Phase 3; Gurgaon,77.09623341,28.49025712,?,200,Indian Rupees(Rs.),1,3.7,?,?,?
4171,Burger Hut,1,Gurgaon,?,?,DLF Phase 3; Gurgaon,?,28.4923373,?,300,?,1,?,?,Good,?
18238279,China Gatherings,?,?,?,?,?,77.0939033,28.4902409,?,550,Indian Rupees(Rs.),2,?,?,Good,?
18286517,?,1,Gurgaon,?,DLF Phase 3,?,?,?,North Indian; Chinese,?,?,1,3.9,?,Good,?
575,?,1,?,?,DLF Phase 3,DLF Phase 3; Gurgaon,77.103659,?,?,?,?,?,3.7,Yellow,?,371
18280305,Fomads,?,Gurgaon,U-25/27; Ground Floor; DLF Phase 3; Gurgaon,DLF Phase 3,?,?,?,?,300,?,?,3.6,?,Good,26
18359286,Happy Beings,1,?,50/21; U Block; DLF Phase 3; Gurgaon,?,?,77.094627,?,?,500,Indian Rupees(Rs.),?,?,Yellow,Good,?
18450609,InstaDozza,?,?,Inside DLF Phase 3 Rapid Metro Station; DLF Phase 3; Gurgaon,?,DLF Phase 3; Gurgaon,?,28.4934335,South Indian,?,?,1,3.5,Yellow,?,?
18237324,?,1,?,U-9/26; DLF Phase 3; Gurgaon,DLF Phase 3,DLF Phase 3; Gurgaon,?,?,North Indian,300,Indian Rupees(Rs.),1,3.5,?,?,?
18461214,?,1,?,?,DLF Phase 3,DLF Phase 3; Gurgaon,?,?,?,400,Indian Rupees(Rs.),1,3.6,Yellow,?,29
18294226,?,?,?,DLF Phase 3; Gurgaon,DLF Phase 3,?,77.1036643,?,North Indian,?,Indian Rupees(Rs.),2,?,?,?,45
18383513,?,?,?,Moulsari Road; Near Moulsari Arcade; DLF Phase 3; Gurgaon,?,DLF Phase 3; Gurgaon,77.1021761,?,?,?,Indian Rupees(Rs.),?,3.5,?,?,19
18372311,ZASTY,?,?,?,?,DLF Phase 3; Gurgaon,77.094031,?,?,?,?,2,3.5,Yellow,Good,?
4172,Aahar,?,Gurgaon,?,?,DLF Phase 3; Gurgaon,77.0943256,28.492384,North Indian; South Indian; Chinese,400,Indian Rupees(Rs.),?,?,?,Poor,?
310525,?,?,Gurgaon,Shop 4; U-6/50; DLF Phase 3; Gurgaon,DLF Phase 3,DLF Phase 3; Gurgaon,?,?,?,500,Indian Rupees(Rs.),2,?,?,?,?
300054,?,?,?,Shop 3; U-6/50; DLF Phase 3; Gurgaon,DLF Phase 3,DLF Phase 3; Gurgaon,?,28.4924355,?,350,Indian Rupees(Rs.),1,?,?,?,136
301278,?,1,Gurgaon,?,?,?,?,28.4914786,North Indian,500,Indian Rupees(Rs.),?,2.2,?,Poor,?
18451182,Coldpress Company,1,?,?,?,?,77.09321138,?,Healthy Food; Juices; Salad; Italian; Continental,?,?,?,?,?,Very Good,?
18384142,Crudo Juicery,?,Gurgaon,?,DLF Phase 3,?,?,?,Beverages; Salad; Beverages,?,Indian Rupees(Rs.),?,4.3,Green,Very Good,?
18241498,?,?,?,DLF Phase 3; Gurgaon,DLF Phase 3,?,?,?,Healthy Food; North Indian; Continental,?,Indian Rupees(Rs.),1,4,Green,?,162
18265384,Zoe,1,?,?,DLF Phase 3,DLF Phase 3; Gurgaon,77.08978873,?,Juices; Beverages; Healthy Food,?,?,2,?,Green,Very Good,?
311494,?,?,Gurgaon,?,DLF Phase 4,DLF Phase 4; Gurgaon,?,28.4681035,North Indian,550,?,2,3.1,?,Average,?
7078,?,1,Gurgaon,?,DLF Phase 4,?,?,?,?,?,Indian Rupees(Rs.),?,?,Orange,?,210
307185,Rumi's Kitchen,?,?,DLF Phase 4; Gurgaon,DLF Phase 4,?,77.0858383,?,?,?,Indian Rupees(Rs.),2,3.4,Orange,?,?
18371404,?,?,Gurgaon,?,?,DLF Phase 4; Gurgaon,77.0813069,?,Italian; Pizza,1000,Indian Rupees(Rs.),3,3.7,?,?,98
18281982,?,?,Gurgaon,Behind Supermart 2; DLF Phase 4; Gurgaon,?,?,77.0888382,28.4614757,Japanese; Tibetan; Vietnamese; Korean,?,Indian Rupees(Rs.),?,?,Yellow,?,115
311725,Big Jack's,1,?,DLF Phase 4; Gurgaon,DLF Phase 4,DLF Phase 4; Gurgaon,?,28.46970311,Continental; Burger; American,?,?,?,?,Yellow,Good,?
18365994,?,?,?,A 226 & 227; Ground Floor; Super Mart 1; DLF Phase 4; Gurgaon,DLF Phase 4,?,77.0872491,?,?,600,Indian Rupees(Rs.),?,?,Yellow,?,164
18254524,Lucknow Mail,?,?,Shop 4; Plot 1126; DLF Phase 4; Gurgaon,?,DLF Phase 4; Gurgaon,77.0857654,?,?,?,Indian Rupees(Rs.),?,?,Yellow,?,86
18070480,?,?,?,?,?,DLF Phase 4; Gurgaon,77.08598737,28.46978122,?,?,?,3,3.5,Yellow,Good,?
312261,?,?,Gurgaon,?,DLF Phase 4,?,?,28.461408,?,600,Indian Rupees(Rs.),2,3.9,Yellow,?,?
18433890,My Country Platter,1,Gurgaon,?,DLF Phase 4,?,?,?,Asian; Chinese; North Indian,?,?,?,?,?,?,61
18138434,SARA World Cuisine,?,?,?,?,DLF Phase 4; Gurgaon,?,28.4616192,?,500,?,2,3.9,Yellow,?,?
303100,Wah! Amritsar,1,?,?,?,?,77.0879685,?,North Indian; Mughlai,?,?,?,?,Yellow,Good,?
18025125,?,?,Gurgaon,DLF Phase 4; Gurgaon,DLF Phase 4,DLF Phase 4; Gurgaon,77.0966008,?,?,750,Indian Rupees(Rs.),?,?,?,?,461
18425140,?,?,?,DLF Phase 4; Gurgaon,?,DLF Phase 4; Gurgaon,?,28.46624793,?,850,Indian Rupees(Rs.),?,4.2,Green,Very Good,93
18241497,Cafe Gatherings,?,?,?,?,?,77.0875226,?,?,750,Indian Rupees(Rs.),?,?,Green,?,?
18153541,?,?,Gurgaon,?,DLF Phase 4,DLF Phase 4; Gurgaon,77.0888677,?,?,?,?,3,4.1,?,?,?
18339049,Food O Gram,?,Gurgaon,?,DLF Phase 4,DLF Phase 4; Gurgaon,?,?,?,?,?,2,?,?,?,?
18232093,Happy Hakka,1,?,?,?,?,77.0880135,?,?,650,Indian Rupees(Rs.),?,4.1,?,?,?
18361762,?,1,?,Super Mart 2; DLF Phase 4; Gurgaon,?,DLF Phase 4; Gurgaon,?,?,North Indian; Mughlai,650,?,?,4.1,?,?,?
18025098,Pizza Central,1,Gurgaon,?,DLF Phase 4,?,77.087295,?,?,600,?,2,?,?,Very Good,?
18337913,Tasty Fare,1,?,DLF Phase 5; Gurgaon,?,?,?,?,?,?,Indian Rupees(Rs.),2,?,Orange,Average,42
18138446,?,?,Gurgaon,?,DLF Phase 5,DLF Phase 5; Gurgaon,?,?,Burger; Fast Food,?,Indian Rupees(Rs.),1,?,Yellow,?,39
18383447,Drifters Cafe,1,?,?,?,?,?,28.4477214,Chinese; Thai; Asian,400,?,1,?,?,Good,40
18381262,Oh! Fudge,?,?,?,?,DLF Phase 5; Gurgaon,?,?,Bakery; Desserts,?,?,1,3.8,?,Good,93
18349894,?,1,Gurgaon,?,DLF South Point Mall; Golf Course Road,?,?,28.447904,?,400,Indian Rupees(Rs.),?,?,?,?,7
304552,IZU,1,Gurgaon,?,DLF South Point Mall; Golf Course Road,?,77.0990285,?,?,?,Indian Rupees(Rs.),?,3.4,?,Average,129
4618,Sugar & Spice - Le Marche,?,Gurgaon,?,?,DLF South Point Mall; Golf Course Road; Gurgaon,?,?,?,800,Indian Rupees(Rs.),?,?,Orange,?,107
307366,?,?,?,?,DLF South Point Mall; Golf Course Road,DLF South Point Mall; Golf Course Road; Gurgaon,77.0992084,28.4480747,Cafe,?,?,2,?,Yellow,?,59
18366026,?,1,Gurgaon,101 & 101B; 1st Floor; DLF South Mall; Golf Course Road; Gurgaon,DLF South Point Mall; Golf Course Road,?,?,?,North Indian; Mithai; Chinese; Street Food,?,?,?,3.8,Yellow,Good,40
9895,Coffee & Chai Co.,1,?,?,DLF South Point Mall; Golf Course Road,DLF South Point Mall; Golf Course Road; Gurgaon,?,28.4480264,?,1100,Indian Rupees(Rs.),?,3.6,Yellow,?,296
18453035,?,?,?,314; 3rd Floor; South Point Mall; Golf Course Road; Gurgaon,DLF South Point Mall; Golf Course Road,?,?,?,?,?,Indian Rupees(Rs.),3,3.6,Yellow,?,?
302455,Mediumwelldone,?,Gurgaon,LG-34; DLF South Point Mall; Golf Course Road; Gurgaon,?,?,77.0994781,?,?,1800,?,?,?,Yellow,Good,?
308248,Sonya Bakery Cafe,1,Gurgaon,?,DLF South Point Mall; Golf Course Road,DLF South Point Mall; Golf Course Road; Gurgaon,?,28.4482945,Bakery; Desserts; Beverages,?,Indian Rupees(Rs.),1,?,?,?,?
313047,Soul & Spice Co.,?,?,UG-7; DLF South Point Mall; Golf Course Road; Gurgaon,DLF South Point Mall; Golf Course Road,?,?,28.448066,?,1000,?,3,?,Yellow,?,?
8241,?,?,Gurgaon,?,?,DLF South Point Mall; Golf Course Road; Gurgaon,77.0992983,?,?,?,?,4,?,Green,?,1193
18341926,?,1,Gurgaon,?,DLF South Point Mall; Golf Course Road,?,?,28.4481557,?,?,?,?,?,Green,?,?
308023,?,?,Gurgaon,108; 1st Floor; DLF South Point Mall; Golf Course Road; Gurgaon,?,DLF South Point Mall; Golf Course Road; Gurgaon,77.0993432,?,Bakery; Desserts; Beverages,500,?,?,4.1,?,Very Good,?
311486,?,?,?,2; Lower Ground Floor; DLF South Point Mall; Golf Course Road; Gurgaon,?,DLF South Point Mall; Golf Course Road; Gurgaon,?,?,?,1600,Indian Rupees(Rs.),?,4,?,Very Good,?
18138430,The Mad Teapot/The Wishing Chair,1,Gurgaon,Lower Ground Floor ; DLF South Point Mall; Golf Course Road; Gurgaon,DLF South Point Mall; Golf Course Road,?,?,?,Cafe; Italian; Bakery,?,Indian Rupees(Rs.),3,?,Green,?,?
18361778,?,?,Gurgaon,201-204; 2nd Floor; DLF Star Mall; Sector 30; Gurgaon,?,?,?,28.4616176,North Indian; Asian; European,?,Indian Rupees(Rs.),4,?,Green,?,77
9742,?,1,?,?,DLF Star Mall; Sector 30,DLF Star Mall; Sector 30; Gurgaon,?,28.4616552,North Indian; Mughlai,1600,Indian Rupees(Rs.),3,4.1,?,?,?
7518,?,?,?,?,?,DoubleTree by Hilton; Sector 56; Gurgaon,77.104693,?,?,?,Indian Rupees(Rs.),4,3.4,Orange,?,52
7516,?,1,Gurgaon,DoubleTree by Hilton; Golf Course Road; Sector 56; Gurgaon,?,?,?,?,?,?,?,4,?,?,Good,58
3586,Barista,1,Gurgaon,Ground Floor; DT City Centre Mall; MG Road; Gurgaon,DT City Centre Mall; MG Road,?,?,28.4788581,?,?,?,?,3.3,?,?,25
313264,?,1,Gurgaon,?,?,?,77.0807295,?,?,500,Indian Rupees(Rs.),2,?,Orange,?,452
311805,?,?,?,?,DT City Centre Mall; MG Road,?,?,28.4788089,North Indian; Chinese,?,Indian Rupees(Rs.),?,?,Orange,?,35
308897,?,1,Gurgaon,Ground Floor; DT City Centre Mall; MG Road; Gurgaon,?,DT City Centre Mall; MG Road; Gurgaon,?,?,American; Fast Food; Burger,?,?,2,?,?,Average,134
2825,Not Just Paranthas,?,?,?,DT City Centre Mall; MG Road,?,77.0808644,28.4788581,?,?,?,3,2.7,Orange,?,426
9674,Shree Rathnam,?,Gurgaon,212; DT City Centre Mall; MG Road; Gurgaon,DT City Centre Mall; MG Road,?,77.0806845,?,?,800,?,?,?,?,Average,108
18276997,Mogli's Coffee,1,?,Shop 219; 2nd Floor; DLF City Center Mall; MG Road; Gurgaon,?,?,?,28.47907544,?,?,Indian Rupees(Rs.),?,?,Yellow,?,?
18336180,Pind Balluchi,?,Gurgaon,?,?,DT Mega Mall; DLF Phase 1; Gurgaon,77.0931234,?,?,800,Indian Rupees(Rs.),2,?,Orange,Average,26
311061,Sip n Bite,1,Gurgaon,?,DT Mega Mall; DLF Phase 1,?,77.09314417,28.47571545,?,?,Indian Rupees(Rs.),2,3.2,?,?,38
18312471,Abar Khabo,1,?,?,DT Mega Mall; DLF Phase 1,?,77.09307712,?,?,550,?,2,?,?,?,86
18378048,Moti Mahal Delux,?,?,?,DT Mega Mall; DLF Phase 1,?,77.093094,28.476268,?,1000,Indian Rupees(Rs.),?,3.6,?,?,?
18462584,?,1,?,DT Mega Mall; Golf Course Road; A Block; Sector 53; DLF Phase 1; Gurgaon,?,DT Mega Mall; DLF Phase 1; Gurgaon,?,?,North Indian; Mughlai; Biryani,700,Indian Rupees(Rs.),?,?,Yellow,?,43
5019,Fortune Deli - Fortune Select Excalibur,1,?,Fortune Select Excalibur; Sohna Road; Gurgaon,?,Fortune Select Excalibur; Sohna Road; Gurgaon,?,28.4164952,Bakery,?,?,?,?,?,?,42
4719,India on my Plate - Fortune Select Excalibur,?,?,Fortune Select Excalibur; Sohna Road; Gurgaon,Fortune Select Excalibur; Sohna Road,?,?,28.4164952,North Indian; Mughlai,2000,?,?,?,?,Very Good,111
305400,?,1,Gurgaon,?,Fortune Select Global; MG Road,?,77.1031649,?,North Indian; Chinese; Continental,?,?,4,?,Orange,Average,20
309141,Hungry Buffoons,1,?,?,?,Global Foyer Mall; Golf Course Road; Gurgaon,?,28.460459,North Indian; Italian; Mexican,300,?,?,2.7,?,?,24
302880,?,?,Gurgaon,?,?,?,?,28.4603029,Mughlai; North Indian,?,Indian Rupees(Rs.),3,?,Orange,?,261
303960,Manhattan Brewery & Bar Exchange,1,Gurgaon,1st Floor; Global Foyer Mall; Sector 43; Golf Course Road; Gurgaon,Global Foyer Mall; Golf Course Road,Global Foyer Mall; Golf Course Road; Gurgaon,?,?,?,2000,?,?,?,Dark Green,Excellent,?
9773,?,?,Gurgaon,?,?,?,?,28.460546,Korean; Japanese; Chinese; Asian,1500,Indian Rupees(Rs.),3,3.6,?,Good,?
309125,?,?,?,?,?,Global Foyer Mall; Golf Course Road; Gurgaon,?,28.4604087,Japanese,?,Indian Rupees(Rs.),3,3.9,Yellow,Good,106
18463965,Vapour Bar Exchange,1,?,Global Foyer Mall; Golf Course Road; Gurgaon,?,?,?,28.4603115,?,?,?,?,?,?,?,31
18408054,19 Flavours Biryani,?,?,?,?,?,?,?,Mughlai; Hyderabadi,?,?,?,?,Green,Very Good,?
2091,?,1,Gurgaon,?,?,?,77.0971853,28.4543812,North Indian; Chinese,?,Indian Rupees(Rs.),?,?,?,?,?
305790,Captain Bill$ Deliverz,?,?,Golf Course Road; Gurgaon,Golf Course Road,Golf Course Road; Gurgaon,?,?,North Indian; Chinese; Fast Food,?,Indian Rupees(Rs.),?,?,?,?,?
3445,Curry n Phulka,1,Gurgaon,?,?,Golf Course Road; Gurgaon,77.0979495,?,North Indian; Chinese,550,?,?,2.8,?,?,?
312111,?,?,Gurgaon,Opposite Genpact; Golf Course Road; Gurgaon,Golf Course Road,?,77.0986339,?,?,?,?,?,?,?,Average,?
2475,?,?,Gurgaon,Jalsa Builiding; Golf Course Road; Gurgaon,Golf Course Road,?,?,28.4667953,?,?,Indian Rupees(Rs.),?,?,Orange,Average,37
18361772,Lord of Grillz,?,Gurgaon,Shop 2 & 3; La Mart; La Lagune; Golf Course Road; Gurgaon,Golf Course Road,?,?,?,?,800,?,?,3.2,?,?,30
308553,Midnight Cravings Beyond Control,?,Gurgaon,Plot 414; Sector 53; Golf Course Road; Gurgaon,?,Golf Course Road; Gurgaon,?,?,?,?,?,2,?,Orange,?,336
307043,?,1,Gurgaon,Sector 53/54 Round About; Near Audi Showroom; Golf Course Road; Gurgaon,Golf Course Road,Golf Course Road; Gurgaon,77.1047562,?,?,?,?,3,?,Orange,?,?
307304,The Cinnamon Kitchen,1,?,?,?,?,?,28.4370522,North Indian; Chinese,?,Indian Rupees(Rs.),?,?,?,?,50
18427868,Dudleys,1,Gurgaon,Plot 1605; Sector 53; Golf Course Road; Gurgaon,?,Golf Course Road; Gurgaon,?,28.441123,?,1000,?,3,?,?,?,150
2148,56 Ristorante Italiano,?,?,?,?,?,77.1019957,28.4400925,Italian,2200,Indian Rupees(Rs.),?,?,?,Good,?
18450874,All Time Cafe,1,?,Plot 26; Saraswati Kunj; Opposite Alchemist Hospital; Golf Course Road; Gurgaon,?,Golf Course Road; Gurgaon,?,28.4393747,North Indian; Chinese; Thai,?,Indian Rupees(Rs.),?,3.6,?,?,?
18408063,?,1,Gurgaon,Opposite Metro Pillar 200; Near Suncity; Golf Course Road; Gurgaon,Golf Course Road,Golf Course Road; Gurgaon,77.1042012,28.434018,?,?,Indian Rupees(Rs.),?,?,?,?,110
18393697,?,1,?,?,Golf Course Road,Golf Course Road; Gurgaon,77.1032552,?,?,?,?,2,?,Yellow,?,?
8931,?,?,?,Golf Course Road; Gurgaon,Golf Course Road,Golf Course Road; Gurgaon,?,?,Japanese; Chinese; Asian; Malaysian; Thai; Vietnamese,?,Indian Rupees(Rs.),3,?,?,?,?
306880,?,?,Gurgaon,1185; Near Ocus Technopolis Building; Golf Course Road; Gurgaon,Golf Course Road,?,77.1025313,28.4411247,?,450,?,?,?,?,?,?
18408031,Kabab Mistri,?,Gurgaon,?,?,?,?,?,North Indian; Mughlai; Biryani,?,Indian Rupees(Rs.),?,3.6,?,Good,36
304897,?,?,?,Sector 53; Golf Course Road; Gurgaon,?,Golf Course Road; Gurgaon,?,28.441297,Healthy Food; Continental,?,Indian Rupees(Rs.),2,3.7,Yellow,?,?
309136,?,1,?,?,?,Golf Course Road; Gurgaon,77.0987588,28.4461485,?,?,Indian Rupees(Rs.),3,3.6,Yellow,?,?
307580,?,?,Gurgaon,Ground Floor; MPD Tower; Opposite Magnolias; DLF 5; Golf Course Road; Gurgaon,?,?,77.0971853,?,Burmese; Chinese; Japanese; Malaysian; Thai,?,Indian Rupees(Rs.),?,?,Yellow,?,280
18430557,?,?,Gurgaon,1st Floor; The Palm Springs Plaza; Golf Course Road; Gurgaon,Golf Course Road,?,?,28.4451163,North Indian; Continental; Italian,1700,?,3,?,?,?,?
18441771,The Ark,1,?,?,?,?,77.105038,?,Seafood; Mediterranean,?,?,4,?,?,?,?
18460311,The Gathering Hut,?,Gurgaon,?,?,Golf Course Road; Gurgaon,?,28.4545373,?,700,?,2,?,Yellow,?,?
18161583,Wangchuk's Ladakhi Kitchen,1,?,?,?,?,?,?,?,850,Indian Rupees(Rs.),2,?,?,Good,?
18237346,?,1,?,Navkriti Building; Golf Course Road; Gurgaon,Golf Course Road,Golf Course Road; Gurgaon,?,?,Kashmiri; Mughlai,?,?,?,4.2,?,?,?
311662,La Pino'z Pizza,1,?,?,?,?,?,28.43849033,?,1000,?,3,4,Green,?,?
18430602,The Diet Kitchen,?,?,?,Golf Course Road,Golf Course Road; Gurgaon,?,28.4604777,Continental; Healthy Food,700,?,2,4,?,?,20
5172,?,1,?,?,Hong Kong Bazaar Mall; Sector 57; Gurgaon,Hong Kong Bazaar Mall; Sector 57; Gurgaon; Gurgaon,?,28.4211432,?,?,?,2,?,Orange,?,?
6643,?,1,?,?,?,Hong Kong Bazaar Mall; Sector 57; Gurgaon; Gurgaon,?,?,?,?,?,2,2.8,?,Average,101
300978,?,?,?,23-24; 1st Floor; Hong Kong Bazar; Sector 57; Gurgaon,?,?,77.0904863,?,South Indian; Chinese; North Indian,400,?,?,3.1,Orange,Average,?
311640,?,1,Gurgaon,Hotel Clark Inn; Plot 45/46; Old Judicial Complex; Sector 15; Gurgaon,?,Hotel Clark Inn; Sector 15; Gurgaon,?,?,?,?,Indian Rupees(Rs.),3,?,Orange,?,7
311629,Illusion The Lounge Bar - Hotel Clark Inn Gurgaon,1,?,Hotel Clark Inn; Plot 45/46; Old Judicial Complex; Sector 15; Gurgaon,?,?,77.0338804,?,North Indian; Chinese,1400,?,?,?,White,Not rated,?
303430,Gardenia - Hotel Grenville,?,?,?,Hotel Grenville; MG Road,Hotel Grenville; MG Road; Gurgaon,?,?,?,1500,?,?,?,?,Average,15
303486,Call For Cuisine - Hotel Grenville,?,Gurgaon,Hotel Grenville; 29/4; Near Kalyani Hospital; Opposite SBI Gurgaon; Sector 14; Gurgaon,?,Hotel Grenville; MG Road; Gurgaon,?,?,North Indian; Chinese,?,?,2,0,?,Not rated,?
309423,?,1,?,?,?,Hotel Haute.Monde; Sector 15; Gurgaon,77.0382289,28.4553886,?,1000,?,?,?,?,Average,6
309421,?,?,?,?,?,?,?,28.4553962,North Indian; Chinese; Continental,1300,?,3,?,Orange,Average,?
308390,?,?,Gurgaon,Shop 18; Metropark Food Court; HUDA City Centre Metro Station; Sector 29; Gurgaon,?,Huda City Centre Metro Station; Sector 29; Gurgaon; Gurgaon,77.0726806,28.459424,?,?,?,?,3.4,Orange,Average,260
308473,McDonald's,?,?,Metropark Food Court; HUDA City Centre Metro Station; Sector 29; Gurgaon,?,Huda City Centre Metro Station; Sector 29; Gurgaon; Gurgaon,77.0727706,?,?,?,?,2,2.7,?,?,90
308997,Crust Bistro,?,Gurgaon,Food Court; HUDA City Center Metro Station; Sector 29; Gurgaon,?,Huda City Centre Metro Station; Sector 29; Gurgaon; Gurgaon,?,28.45938349,?,?,?,2,3.6,?,?,144
308470,?,1,?,?,Huda City Centre Metro Station; Sector 29; Gurgaon,?,?,28.4594327,Burger; Desserts; Fast Food,?,?,?,?,?,Good,243
308477,?,1,Gurgaon,Metropark Food Court; HUDA City Centre Metro Station; Sector 29; Gurgaon,Huda City Centre Metro Station; Sector 29; Gurgaon,Huda City Centre Metro Station; Sector 29; Gurgaon; Gurgaon,?,28.4593835,?,?,Indian Rupees(Rs.),2,?,?,?,?
307786,Starbucks,?,?,Ground Floor; South Wing; HUDA City Centre Metro Station; Sector 29; Gurgaon,?,Huda City Centre Metro Station; Sector 29; Gurgaon; Gurgaon,?,28.4588688,Cafe,700,Indian Rupees(Rs.),?,?,Yellow,?,183
308447,?,?,Gurgaon,11; Metropark Food Court; HUDA City Centre Metro Station; Sector 29; Gurgaon,Huda City Centre Metro Station; Sector 29; Gurgaon,Huda City Centre Metro Station; Sector 29; Gurgaon; Gurgaon,77.0726806,?,?,500,?,2,?,?,?,647
17977796,?,?,Gurgaon,Hyatt Place;15/1; Old Delhi-Gurgaon Road; Sector 18; Udyog Vihar; Gurgaon,Hyatt Place Gurgaon,?,?,28.5008981,Cafe,?,?,?,?,Yellow,Good,?
17977757,Coffee to Cocktail Bar - Hyatt Place,1,?,Hyatt Place;15/1; Old Delhi-Gurgaon Road; Sector 18; Udyog Vihar; Gurgaon,Hyatt Place Gurgaon,?,77.0659784,?,?,?,?,?,?,White,?,0
4256,?,?,?,Hotel IBIS; Block 1; Sector 53; Golf Course Road; Gurgaon,IBIS Hotel; Golf Course Road,IBIS Hotel; Golf Course Road; Gurgaon,77.0993934,?,Fast Food; North Indian; Chinese,1000,?,?,?,Orange,?,96
18306548,Nukkadwala,1,Gurgaon,JMD Megapolis; Sector 48; Sohna Road; Gurgaon,?,JMD Megapolis Mall; Sohna Road; Gurgaon,?,28.419985,?,300,Indian Rupees(Rs.),?,3.4,?,?,?
5032,Power Play Resto Bar,1,Gurgaon,Upper Ground Floor; JMD Regent Arcade; Near MGF Megacity Mall; MG Road; Gurgaon,JMD Regent Arcade Mall; MG Road,JMD Regent Arcade Mall; MG Road; Gurgaon,?,?,?,?,?,?,?,Orange,Average,?
7472,?,?,?,?,?,JMD Regent Arcade Mall; MG Road; Gurgaon,77.0886879,?,Japanese,1000,?,?,3.6,?,?,?
302336,The Atrium - By Jukaso It Suites,?,Gurgaon,Jukaso It Suites; Plot 1; IDC Industrial Area; Near Sector 14; Gurgaon,?,?,77.0536264,?,?,?,?,?,?,?,Average,?
8413,Delhi - Kingdom of Dreams,?,?,Culture Gully; Kingdom of Dreams; Great Indian Nautanki Company Ltd.; Auditorium Complex; Sector 29; Gurgaon,Kingdom of Dreams; Sector 29,?,77.0679481,28.4679413,?,?,?,?,3.7,?,Good,364
8437,?,1,Gurgaon,Culture Gully; Kingdom of Dreams; Great Indian Nautanki Company Ltd.; Auditorium Complex; Sector 29; Gurgaon,Kingdom of Dreams; Sector 29,Kingdom of Dreams; Sector 29; Gurgaon,?,?,Lucknowi,1000,?,3,?,?,Good,179
8019,?,?,?,Le Meridien Gurgaon; Sector 26; Gurgaon Delhi Border; MG Road; Gurgaon,Le Meridien Gurgaon; MG Road,?,?,28.4805868,?,1600,?,3,?,Orange,Average,23
307416,I-Kandy - Le Meridien Gurgaon,?,Gurgaon,?,?,?,77.1087266,28.481264,?,?,Indian Rupees(Rs.),4,?,?,?,?
18369743,Bella Cucina - Le Meridien Gurgaon,?,?,?,Le Meridien Gurgaon; MG Road,?,77.1087258,?,?,4000,?,?,4.1,Green,Very Good,?
307533,?,1,?,?,Leisure Inn; Sector 14; Gurgaon,?,?,28.4705263,?,?,Indian Rupees(Rs.),3,3,?,?,6
